4.381167488139779964e-01 -8.504419058772532125e-01 1.000000000000000000e+00
5.866736502560555566e-01 -1.048401060108529181e+00 1.000000000000000000e+00
-3.785049196496803603e-01 1.448354926414568533e+00 -1.000000000000000000e+00
1.928307702378641464e+00 -9.683680502563454251e-01 1.000000000000000000e+00
-1.219574916379251306e-02 1.840157595610363295e+00 1.000000000000000000e+00
-4.924064345175338531e-04 1.909961917977355483e+00 -1.000000000000000000e+00
-5.167969521199968774e-01 2.072262466181017171e+00 -1.000000000000000000e+00
-2.317284804736641224e-02 1.643787409787451637e-01 -1.000000000000000000e+00
-2.586233644203063120e-01 -2.090159495033651060e-01 -1.000000000000000000e+00
-1.081485243997112766e+00 9.646379022891630184e-01 -1.000000000000000000e+00
1.070069222604167480e+00 -1.387461039460556878e+00 1.000000000000000000e+00
-1.292130089534722082e+00 5.752363059532165090e-01 -1.000000000000000000e+00
-3.419182297387701741e-01 1.846751072370933056e+00 1.000000000000000000e+00
-2.068183592662859116e+00 -1.867473429679711971e+00 -1.000000000000000000e+00
-1.122514105029099429e+00 1.292167629600105672e+00 -1.000000000000000000e+00
-2.067319028607033982e+00 -1.914471410752694336e+00 -1.000000000000000000e+00
-1.078669933168137973e+00 2.476315038815247505e+00 1.000000000000000000e+00
2.357070400989317527e+00 2.086658666246402616e-01 1.000000000000000000e+00
-1.379440779906322412e-01 1.966355123054396081e+00 1.000000000000000000e+00
1.164590716582617702e+00 8.893873911212948347e-01 1.000000000000000000e+00
2.090368342767532361e+00 -6.587174534257497216e-01 1.000000000000000000e+00
1.207014392836496253e+00 -1.125575180552930377e+00 1.000000000000000000e+00
1.546746941350571003e+00 6.365859115472818353e-01 1.000000000000000000e+00
-8.033448677667540672e-01 1.370650814315961030e+00 -1.000000000000000000e+00
5.112636042588838414e-01 -1.153024812155736711e+00 1.000000000000000000e+00
2.208613157897409529e+00 7.886817925664757478e-02 1.000000000000000000e+00
-1.903931224353860863e-01 -1.025418978143833426e+00 1.000000000000000000e+00
-4.717232027869902034e-01 -3.339237582563638895e-01 -1.000000000000000000e+00
-1.583164794121272312e+00 1.047773663009680556e+00 -1.000000000000000000e+00
-1.157404791930338517e+00 -1.211143328079665071e+00 -1.000000000000000000e+00
-1.822928414506904682e-01 1.691802455401418159e+00 -1.000000000000000000e+00
1.616758507282863633e+00 5.036922028471579882e-01 1.000000000000000000e+00
-3.622892871089536282e+00 -3.470385447058343953e+00 -1.000000000000000000e+00
-8.446559411177512189e-01 1.407289210882443520e+00 -1.000000000000000000e+00
4.519344024755717060e-01 -9.092234654485431555e-01 1.000000000000000000e+00
-3.969621201019428725e-01 2.814307791270822534e+00 -1.000000000000000000e+00
-2.416760019436381413e+00 -2.629565296732901736e+00 -1.000000000000000000e+00
1.550330465458904738e+00 6.755362459198461789e-01 1.000000000000000000e+00
-1.408411958090411531e+00 -1.329482110608474432e+00 -1.000000000000000000e+00
6.402852107474790166e-01 1.097273868428119359e+00 1.000000000000000000e+00
-1.380117645110677582e+00 -1.216121120350439400e+00 1.000000000000000000e+00
-1.917024867799933308e+00 1.669617980419183301e+00 -1.000000000000000000e+00
-2.195036395617296243e+00 -9.371078793341105495e-01 -1.000000000000000000e+00
-7.369244738805491579e-01 -9.370173260550365146e-01 1.000000000000000000e+00
-1.292438724644788151e+00 -1.076935121861609002e+00 -1.000000000000000000e+00
2.326110654782365117e-02 1.239667698367512561e-01 -1.000000000000000000e+00
-2.420493105875043405e-01 -8.265088032013454544e-01 1.000000000000000000e+00
-4.252585178755735607e-01 -3.395133505899311510e-01 -1.000000000000000000e+00
1.919755762467806326e+00 -1.117281061686552279e+00 1.000000000000000000e+00
-1.823741426313010727e+00 -1.618885277483933738e+00 -1.000000000000000000e+00
-2.017270874323857655e+00 -1.975860007905897664e+00 -1.000000000000000000e+00
-1.211186122873598503e+00 2.403225034380751524e+00 -1.000000000000000000e+00
1.398004185685741696e-02 1.742763894962248816e+00 1.000000000000000000e+00
-9.175017430513898731e-01 -1.319577665508535391e+00 -1.000000000000000000e+00
1.619858392784681467e+00 6.683360905121497053e-01 1.000000000000000000e+00
-3.474924567152812838e-01 -9.734861156348524336e-01 1.000000000000000000e+00
2.524064587919048197e-01 1.094091361625542103e-01 -1.000000000000000000e+00
-2.269110082213615875e+00 5.906944498817249256e-01 -1.000000000000000000e+00
2.578509173275379762e+00 -1.254574181503015806e+00 1.000000000000000000e+00
-8.535215473787416407e-02 -9.580450031322540472e-01 1.000000000000000000e+00
-1.741585135317771371e+00 -1.758790716837117074e+00 -1.000000000000000000e+00
4.766081690724091047e-01 1.314851760827562721e+00 1.000000000000000000e+00
3.051654591444284970e-01 -7.471742044995222098e-01 1.000000000000000000e+00
-2.655878838041856760e+00 -2.652763519216525090e+00 -1.000000000000000000e+00
-1.498382645762134535e+00 -1.530177089304243232e+00 -1.000000000000000000e+00
-1.127968693753543583e+00 -8.015208262106847670e-01 -1.000000000000000000e+00
7.623039152349553316e-01 -1.392615315222842653e+00 1.000000000000000000e+00
2.095303878159179511e+00 2.784680471435549975e-01 1.000000000000000000e+00
-9.445650852059130909e-01 -8.619399234810930510e-01 1.000000000000000000e+00
1.332996317909252992e-01 1.646328884763240241e+00 1.000000000000000000e+00
-5.440118671876570389e-01 -8.919899014949494997e-01 1.000000000000000000e+00
3.279112858445650813e-01 -1.008085180756153498e+00 1.000000000000000000e+00
-1.076130150163109311e+00 1.455298515013428773e+00 -1.000000000000000000e+00
5.790719341037284806e-01 6.680336399709729811e-01 -1.000000000000000000e+00
-1.691288653293414601e-01 1.993241862339932835e+00 1.000000000000000000e+00
-2.829635021545832352e+00 -2.641708707201407158e+00 -1.000000000000000000e+00
1.618664651918507502e+00 -8.908294136770593674e-01 1.000000000000000000e+00
-8.473924617302774909e-01 2.244385761374841692e+00 1.000000000000000000e+00
1.328551317131782650e+00 -1.115130012757313827e+00 1.000000000000000000e+00
-1.200974257933824507e+00 4.760991497403682660e-01 -1.000000000000000000e+00
1.053137807009580262e+00 9.716148379140032709e-01 1.000000000000000000e+00
-2.725778565884562354e+00 -2.569301030439467226e+00 -1.000000000000000000e+00
-5.208879012758041993e-01 -6.119552527586433754e-01 -1.000000000000000000e+00
-1.151429216334394212e+00 -9.881452743247872705e-01 -1.000000000000000000e+00
7.905533193186440322e-01 3.239106859356017942e-01 -1.000000000000000000e+00
-5.304288512346839735e-01 2.098440213226573370e+00 -1.000000000000000000e+00
-2.114165583272952453e+00 5.361674501095221590e-01 -1.000000000000000000e+00
-9.119116539737065485e-01 7.158890353820493990e-01 -1.000000000000000000e+00
-4.824113966326630809e-01 -3.181148811598730752e-01 -1.000000000000000000e+00
-2.157062734540273752e-01 1.890417438758714930e+00 1.000000000000000000e+00
1.356448933701926762e+00 6.709297569654509852e-01 1.000000000000000000e+00
5.637338477961912897e-01 1.194764889071957326e+00 1.000000000000000000e+00
-3.971863546126180866e-01 -3.475786564941348855e-01 -1.000000000000000000e+00
5.782775240853688103e-01 5.148498268138084200e-01 -1.000000000000000000e+00
-6.434396273147653389e-01 -5.878024909616077487e-01 -1.000000000000000000e+00
5.963429428637183616e-01 1.261757181173786657e+00 1.000000000000000000e+00
8.290897393490039846e-01 9.740272965483121048e-01 1.000000000000000000e+00
3.205282782885847226e+00 -7.632152929792268559e-01 1.000000000000000000e+00
1.547831011934768242e-01 -9.849796646156778746e-01 1.000000000000000000e+00
-6.231825950071505638e-01 1.456450989340033697e+00 -1.000000000000000000e+00
1.298207641965085646e+00 7.616598995295764674e-01 1.000000000000000000e+00
6.482283963007411387e-01 -1.243631414224082743e+00 1.000000000000000000e+00
3.069062906121868828e-01 2.820091575472740697e-01 -1.000000000000000000e+00
-1.517949039580736459e+00 7.372566932285468111e-01 -1.000000000000000000e+00
3.932697649890330993e-01 1.483471941392936699e+00 1.000000000000000000e+00
-1.638924390866981273e+00 -4.385217149052489383e-01 -1.000000000000000000e+00
2.713622021385239114e-01 -1.428204226738182703e+00 1.000000000000000000e+00
-1.096183571826007785e+00 -1.024646690857090370e+00 1.000000000000000000e+00
-6.020341054149380700e-01 7.958601310907895687e-01 -1.000000000000000000e+00
8.418310942898576954e-01 -1.000486780408040843e+00 1.000000000000000000e+00
-8.406341390752680720e-01 1.552522805209059165e+00 -1.000000000000000000e+00
8.390668776631078352e-01 3.407693308536868582e+00 -1.000000000000000000e+00
3.100132975027861448e+00 -4.358668661896911711e-01 1.000000000000000000e+00
1.812642403046444528e+00 4.481293134970290026e-01 1.000000000000000000e+00
2.084288242254545231e+00 3.864824249546339185e-02 1.000000000000000000e+00
2.043308634078830899e-01 1.713574858513079668e+00 1.000000000000000000e+00
2.406429397606757448e+00 -8.803113765995596030e-01 1.000000000000000000e+00
-2.850804499104899747e-01 2.136461606675033487e+00 -1.000000000000000000e+00
2.754386194554419021e-01 1.501963480468750500e+00 -1.000000000000000000e+00
1.899906325072011182e+00 -9.310384423805466714e-01 1.000000000000000000e+00
7.068076185850598048e-01 -9.862265302791816124e-01 1.000000000000000000e+00
4.034317218290797147e-01 -1.040792321954125299e+00 1.000000000000000000e+00
-9.601025329330937774e-01 -8.789674886070744098e-01 -1.000000000000000000e+00
2.566792982018718305e+00 -1.233893254284175178e-01 1.000000000000000000e+00
8.820411865832940013e-01 -1.073789705386888116e+00 1.000000000000000000e+00
-3.218686133218389145e-01 -4.601377671453524831e-01 -1.000000000000000000e+00
1.859055012303235443e+00 5.145860369850364657e-01 1.000000000000000000e+00
6.195965759381880655e-01 1.171738255654790395e+00 1.000000000000000000e+00
-4.772657169104052022e-01 -5.722082784575921455e-01 -1.000000000000000000e+00
2.085783638823133224e-01 2.863079211947390235e-01 -1.000000000000000000e+00
3.917167071129306954e+00 -5.854075554761367650e-01 1.000000000000000000e+00
-8.106348649920622762e-01 -9.649625183069160395e-01 -1.000000000000000000e+00
7.880246512627644417e-01 1.025034308490839763e+00 1.000000000000000000e+00
1.388553536272442157e+00 6.951926740966918317e-01 1.000000000000000000e+00
-1.079504965814042317e+00 -1.366344939598239883e+00 -1.000000000000000000e+00
1.743723786882569682e+00 4.549837352508393495e-01 1.000000000000000000e+00
-1.185823398101736315e+00 1.112499883954587654e+00 -1.000000000000000000e+00
2.010758078258361614e+00 1.841853437567698704e-01 1.000000000000000000e+00
-2.498923804100448010e+00 -8.195867663727594010e-01 -1.000000000000000000e+00
1.215090157058613229e+00 -7.604810075429661032e-01 1.000000000000000000e+00
1.357912498792039235e+00 -8.693982102470605433e-01 1.000000000000000000e+00
1.220406400014913073e+00 -9.673644978802503624e-01 1.000000000000000000e+00
-7.564955766645184987e-01 -9.316471090240494579e-01 -1.000000000000000000e+00
-1.797407884975652514e+00 -2.836984587870865493e-01 -1.000000000000000000e+00
1.899515111389337374e+00 -6.096295608186101944e-01 1.000000000000000000e+00
3.172547222204974204e+00 -1.262536482208723054e+00 1.000000000000000000e+00
-7.431033879185067192e-02 -1.499779157680390940e+00 1.000000000000000000e+00
1.031053797162069463e+00 -1.050871828829508248e+00 1.000000000000000000e+00
-1.595542553279892362e+00 -1.704067604092214472e+00 -1.000000000000000000e+00
1.586248950784853395e+00 -1.283937542674585153e+00 1.000000000000000000e+00
1.316527865246753581e+00 -1.103238027363081075e+00 1.000000000000000000e+00
3.751491735154127927e+00 -1.055081737828075461e+00 1.000000000000000000e+00
-5.519299454715504982e-01 1.431848229406330830e+00 -1.000000000000000000e+00
5.202631433494501190e-01 1.423656694412548385e+00 1.000000000000000000e+00
-3.595083073220599612e-01 1.257234908668267259e+00 -1.000000000000000000e+00
-1.606552029300615025e+00 2.885403639890466998e+00 1.000000000000000000e+00
-1.263068271336207360e-01 1.913663960693368971e+00 1.000000000000000000e+00
-1.209890248320127926e+00 -1.132048817241572136e+00 -1.000000000000000000e+00
-2.114736589239515574e+00 -2.019190901144559014e+00 -1.000000000000000000e+00
-1.693079231899128789e+00 -1.662735554070178035e+00 -1.000000000000000000e+00
-8.644802183812554386e-01 2.010449519273061370e+00 -1.000000000000000000e+00
1.486432662266776727e-01 3.082122667685418538e-01 -1.000000000000000000e+00
1.980916167883458368e+00 7.874798582594044749e-02 1.000000000000000000e+00
-1.167385654747785440e+00 -1.079105050064703919e+00 -1.000000000000000000e+00
1.141185314825487351e+00 9.173105858570327342e-01 1.000000000000000000e+00
